 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,5145721,7,8,1748,6025,1402,0,249.7142857,514.1159773,1955,0,753.125,817.5825756,1510.575486,2.915043392,367551.5,1333484.404,5000351,3,145367,24227.83333,14367.78856,36396,337,5112721,730388.7143,1882992.257,5000390,3,0,0,0,0,152,168,1.360353583,1.554689809,0,1955,485.8125,705.3527929,497522.5625,0,0,0,1,0,0,0,0,1,518.2,249.7142857,753.125,152,0,0,0,0,0,0,7,1748,8,6025,8192,12,6,20,145367.0,0.0,145367,145367,5000351.0,0.0,5000351,5000351,BENIGN
80,60553967,9,9,1439,778,1397,0,159.8888889,463.9209104,766,0,86.44444444,254.8465769,36.61196962,0.297255504,3561998.059,4891440.197,10000000,137,50600000,6321255.75,5176224.749,10100000,137,60500000,7558793.125,4638947.422,10100000,2873,0,0,0,0,192,252,0.148627752,0.148627752,0,1397,116.6842105,355.9026166,126666.6725,0,0,0,1,0,0,0,0,1,123.1666667,159.8888889,86.44444444,192,0,0,0,0,0,0,9,1439,9,778,8192,116,8,20,109565.4,57360.95272,212174,83644,10000000.0,19494.02029,10000000,9970828,BENIGN
53,144,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1472222.222,27777.77778,48.0,77.94228634,138,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13888.88889,13888.88889,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30601,1,1,55,123,55,55,55.0,0.0,123,123,123.0,0.0,5816.803372,65.35734126,30601.0,0.0,30601,30601,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,32.67867063,32.67867063,55,123,77.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,116.5,55.0,123.0,40,0,0,0,0,0,0,1,55,1,123,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5393046,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.225087641,0.74169588,1797682.0,3091113.445,5366961,85,5393046,2696523.0,3776569.637,5366961,26085,0,0.0,0.0,0,0,0,0,0,0,72,32,0.55627191,0.18542397,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,235,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1378723.404,17021.2766,78.33333333,51.6752681,138,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8510.638298,8510.638298,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,14,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,1285714.286,214285.7143,7.0,8.485281374,13,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,71428.57143,142857.1429,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,62987,40921,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24434,2,2,64,152,32,32,32.0,0.0,76,76,76.0,0.0,8840.140787,163.7063109,8144.666667,14056.75984,24376,10,10,10.0,0.0,10,10,48,48.0,0.0,48,48,0,0,0,0,64,64,81.85315544,81.85315544,32,76,49.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,62.0,32.0,76.0,64,0,0,0,0,0,0,2,64,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,209,2,2,154,218,77,77,77.0,0.0,109,109,109.0,0.0,1779904.306,19138.75598,69.66666667,38.3970485,114,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,40,40,9569.37799,9569.37799,77,109,89.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,112.25,77.0,109.0,40,0,0,0,0,0,0,2,154,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,65217,3,4,426,2278,420,0,142.0,240.7737527,2266,0,569.5,1131.003537,41461.5821,107.3339773,10869.5,14389.32177,29281,4,35144,17572.0,16605.69565,29314,5830,35936,11978.66667,19986.89264,35052,4,0,0,0,0,72,92,46.000276,61.33370134,0,2266,338.0,792.5827582,628187.4286,0,0,0,1,0,0,0,0,1,386.2857143,142.0,569.5,72,0,0,0,0,0,0,3,426,4,2278,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,185,2,2,154,218,77,77,77.0,0.0,109,109,109.0,0.0,2010810.811,21621.62162,61.66666667,65.57692684,133,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,80,10810.81081,10810.81081,77,109,89.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,112.25,77.0,109.0,40,0,0,0,0,0,0,2,154,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5203905,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,34.78157268,1.15298031,1040781.0,2192935.921,4961015,3,5203905,1300976.25,2442420.673,4961015,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.960816925,0.192163385,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5170798,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.773574988,1723599.333,2984767.532,5170112,125,5170798,2585399.0,3655336.179,5170112,686,0,0.0,0.0,0,0,0,0,0,0,104,40,0.580181241,0.193393747,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,175,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,68571.42857,11428.57143,175.0,0.0,175,175,175,175.0,0.0,175,175,0,0.0,0.0,0,0,0,0,0,0,40,0,11428.57143,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61113,397,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,30226.70025,5037.783375,397.0,0.0,397,397,397,397.0,0.0,397,397,0,0.0,0.0,0,0,0,0,0,0,40,0,5037.783375,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,8760,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17969,1,2,0,617,0,617,0,308.5,436.284884,0,0,0.0,0.0,617000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,617,411.3333333,356.2251161,126896.3333,0,1,0,0,1,0,0,0,0,617.0,308.5,0.0,64,0,0,0,0,0,0,2,617,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115272489,48,70,1029,81587,654,0,21.4375,99.57204304,2836,0,1165.528571,651.2841879,716.7017969,1.023661422,985234.9487,2949542.189,10000000,0,115000000,2452606.149,4293289.045,10100000,2,111000000,1604243.928,3703699.161,10100000,1,0,0,0,0,1544,2248,0.416404646,0.607256776,0,2836,694.2521008,756.2815951,571961.8512,0,0,0,1,0,0,0,0,1,700.1355932,21.4375,1165.528571,1544,0,0,0,0,0,0,48,1029,70,81587,29200,359,4,32,53527.90909,52857.63009,212807,36242,10000000.0,4344.028777,10000000,9997172,BENIGN
53,1176,2,2,74,558,37,37,37.0,0.0,279,279,279.0,0.0,537414.966,3401.360544,392.0,672.0357133,1168,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,1700.680272,1700.680272,37,279,133.8,132.5488589,17569.2,0,0,0,0,0,0,0,0,1,167.25,37.0,279.0,40,0,0,0,0,0,0,2,74,2,558,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5009673,4,4,536,1840,536,0,134.0,268.0,1840,0,460.0,920.0,474.2824532,1.596910617,715667.5714,1891177.443,5004454,48,5219,1739.666667,2216.452421,4249,49,5009544,1669848.0,2888460.886,5005155,889,0,0,0,0,136,136,0.798455308,0.798455308,0,1840,264.0,617.0121555,380704.0,0,0,0,1,0,0,0,0,1,297.0,134.0,460.0,136,0,0,0,0,0,0,4,536,4,1840,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
53,24085,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,3902.844094,83.03923604,24085.0,0.0,24085,24085,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,41.51961802,41.51961802,39,55,44.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,20,0,0,0,0,0,0,1,39,1,55,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60028,584,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3424.657534,584.0,0.0,584,584,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1712.328767,1712.328767,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,33489,2,2,66,386,33,33,33.0,0.0,193,193,193.0,0.0,13496.96915,119.4422049,11163.0,19250.87871,33392,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,59.72110245,59.72110245,33,193,97.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,121.25,33.0,193.0,40,0,0,0,0,0,0,2,66,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,52432,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,3738.17516,76.28928898,17477.33333,30228.33679,52382,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,64,40,38.14464449,38.14464449,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,7795198,10,10,1015,6568,647,0,101.5,203.8830002,1460,0,656.8,691.8663647,972.7783695,2.565682103,410273.5789,1564024.675,6864294,48,7795198,866133.1111,2251284.177,6864537,1529,7744371,860485.6667,2295246.057,6973785,48,0,0,0,0,212,212,1.282841052,1.282841052,0,1460,361.0952381,563.9559296,318046.2905,0,0,0,1,0,0,0,0,1,379.15,101.5,656.8,212,0,0,0,0,0,0,10,1015,10,6568,8192,115,9,20,930661.0,0.0,930661,930661,6864294.0,0.0,6864294,6864294,BENIGN
53,31025,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,6059.629331,128.9282836,10341.66667,17906.22993,31018,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,64.46414182,64.46414182,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4260506,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,42.48321678,1.408283429,852101.2,1886386.874,4226538,4,4260506,1065126.5,2107623.29,4226538,4,0,0.0,0.0,0,0,1,0,0,0,100,20,1.173569524,0.234713905,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,305,31,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,357,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,436974.7899,11204.48179,119.0,202.6499445,353,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,64,64,5602.240896,5602.240896,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30494,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,5246.933823,131.1733456,10164.66667,17598.79091,30486,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,65.58667279,65.58667279,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5207060,6,2,135,92,46,0,22.5,21.10687092,46,46,46.0,0.0,43.59465802,1.536375613,743865.7143,1848394.208,4932223,49,5207060,1041412.0,2177457.724,4932223,49,237981,237981.0,0.0,237981,237981,1,0,0,0,132,40,1.15228171,0.384093903,0,46,30.33333333,20.40833163,416.5,0,1,0,0,1,0,0,0,0,34.125,22.5,46.0,132,0,0,0,0,0,0,6,135,2,92,258,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115965129,16,14,437,796,437,0,27.3125,109.25,796,0,56.85714286,212.7399486,10.6325066,0.258698458,3998797.552,4893007.663,10000000,19,116000000,7731008.6,4162743.732,10000000,556,111000000,8501803.462,3767653.07,10000000,622,0,0,0,0,520,456,0.137972511,0.120725947,0,796,39.77419355,160.7838528,25851.44731,0,0,0,1,0,0,0,0,0,41.1,27.3125,56.85714286,520,0,0,0,0,0,0,16,437,14,796,29200,285,1,32,26159.36364,7613.01327,49078,23447,10000000.0,7386.532648,10000000,9999483,BENIGN
80,5972307,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.669757934,1990769.0,3447338.842,5971413,127,5972307,2986153.5,4221794.472,5971413,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502318451,0.167439484,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
53,31608,4,2,160,248,40,40,40.0,0.0,124,124,124.0,0.0,12908.12453,189.8253607,6321.6,13790.98125,30988,3,31040,10346.66667,17875.93383,30988,3,3,3.0,0.0,3,3,0,0,0,0,128,64,126.5502404,63.27512022,40,124,64.0,40.98780306,1680.0,0,0,0,0,0,0,0,0,0,74.66666667,40.0,124.0,128,0,0,0,0,0,0,4,160,2,248,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3883373,8,8,768,4151,425,0,96.0,151.2641965,1816,2,518.875,724.1143236,1266.68234,4.120129588,258891.5333,459653.91,1803844,92,2079090,297012.8571,203606.1942,675691,100055,3696792,528113.1429,748500.1401,2000238,218,0,0,0,0,172,164,2.060064794,2.060064794,0,1816,289.3529412,538.2150989,289675.4926,0,0,0,1,0,0,0,0,1,307.4375,96.0,518.875,172,0,0,0,0,0,0,8,768,8,4151,8192,16616,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,36931,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324.9302754,54.1550459,36931.0,0.0,36931,36931,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.07752295,27.07752295,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,258,418,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,203,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,945812.8079,19704.4335,67.66666667,34.06366588,107,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9852.216749,9852.216749,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8628,10469,12,9,17832,0,2896,0,1486.0,1275.953262,0,0,0.0,0.0,1703314.548,2005.922247,523.45,1857.398987,8263,0,10367,942.4545455,2475.310621,8263,2,10409,1301.125,2990.700608,8523,0,0,0,0,0,400,304,1146.241284,859.6809628,0,2896,810.5454545,1194.298548,1426349.022,0,0,0,1,0,0,0,0,0,849.1428571,1486.0,0.0,400,0,0,0,0,0,0,12,17832,9,0,29200,395,8,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61040,1,1,49,142,49,49,49.0,0.0,142,142,142.0,0.0,3129.095675,32.76539974,61040.0,0.0,61040,61040,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.38269987,16.38269987,49,142,80.0,53.69357503,2883.0,0,0,0,0,0,0,0,0,1,120.0,49.0,142.0,32,0,0,0,0,0,0,1,49,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5285215,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.756828246,1761738.333,3050655.617,5284332,147,5285215,2642607.5,3735962.616,5284332,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567621185,0.189207062,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
123,247,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,777327.9352,16194.33198,82.33333333,136.5442541,240,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,8097.165992,8097.165992,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31431,2,2,76,238,38,38,38.0,0.0,119,119,119.0,0.0,9990.137126,127.2628933,10477.0,18103.41095,31381,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,40,63.63144666,63.63144666,38,119,70.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,88.0,38.0,119.0,64,0,0,0,0,0,0,2,76,2,238,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5613273,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.712596733,1871091.0,3240219.334,5612574,123,5613273,2806636.5,3968194.868,5612574,699,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53444755,0.178149183,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
52200,2,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,9000000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,0,1500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,389,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5557875,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.719699525,1852625.0,3183515.785,5528594,91,5557875,2778937.5,3888601.514,5528594,29281,0,0.0,0.0,0,0,0,0,0,0,104,40,0.539774644,0.179924881,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7330885,4,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.682045892,1832721.25,3019629.557,6307995,67,7330885,2443628.333,3382011.351,6307995,23589,0,0.0,0.0,0,0,0,0,0,0,144,40,0.545636714,0.136409178,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,144,0,0,0,0,0,0,4,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47732,50,4,0,65,0,53,0,16.25,24.66272491,0,0,0.0,0.0,1300000.0,80000.0,16.66666667,27.13546265,48,1,50,16.66666667,27.13546265,48,1,0,0.0,0.0,0,0,0,0,0,0,92,0,80000.0,0.0,0,53,13.0,22.56102835,509.0,0,0,0,0,1,0,0,0,0,16.25,16.25,0.0,92,0,0,0,0,0,0,4,65,0,0,131,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,544,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,408088.2353,3676.470588,544.0,0.0,544,544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1838.235294,1838.235294,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61216,1,1,55,183,55,55,55.0,0.0,183,183,183.0,0.0,3887.872452,32.67119707,61216.0,0.0,61216,61216,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.33559854,16.33559854,55,183,97.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,146.5,55.0,183.0,20,0,0,0,0,0,0,1,55,1,183,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31267,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,6524.450699,127.9304059,10422.33333,17885.11762,31074,2,2,2.0,0.0,2,2,191,191.0,0.0,191,191,0,0,0,0,40,40,63.96520293,63.96520293,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,40,0,0,0,0,0,0,2,70,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,125,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,96000.0,16000.0,125.0,0.0,125,125,125,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0,0,0,40,0,16000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154970,2,2,72,202,36,36,36.0,0.0,101,101,101.0,0.0,1768.084145,25.81144738,51656.66667,89466.77506,154964,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12.90572369,12.90572369,36,101,62.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,77.5,36.0,101.0,40,0,0,0,0,0,0,2,72,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60674,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,1780.004615,32.96304842,60674.0,0.0,60674,60674,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.48152421,16.48152421,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,191,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1162303.665,20942.40838,63.66666667,105.9543927,186,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,64,10471.20419,10471.20419,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5680671,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.704142169,1893557.0,3278977.441,5679794,131,5680671,2840335.5,4015600.72,5679794,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528106627,0.176035542,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
53,48236,1,1,46,107,46,46,46.0,0.0,107,107,107.0,0.0,3171.904801,41.46280786,48236.0,0.0,48236,48236,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.73140393,20.73140393,46,107,66.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,99.5,46.0,107.0,20,0,0,0,0,0,0,1,46,1,107,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,23052,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4164.497657,86.76036786,23052.0,0.0,23052,23052,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.38018393,43.38018393,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,214,2,2,66,258,33,33,33.0,0.0,129,129,129.0,0.0,1514018.692,18691.58879,71.33333333,81.54344445,162,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,9345.794393,9345.794393,33,129,71.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,89.25,33.0,129.0,64,0,0,0,0,0,0,2,66,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
