 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,180074,1,1,58,128,58,58,58.0,0.0,128,128,128.0,0.0,1032.908693,11.10654509,180074.0,0.0,180074,180074,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5.553272544,5.553272544,58,128,81.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,122.0,58.0,128.0,20,0,0,0,0,0,0,1,58,1,128,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60111,4,2,112,120,28,28,28.0,0.0,60,60,60.0,0.0,3859.526543,99.81534162,12022.2,18284.84877,41365,3,41428,13809.33333,23863.92437,41365,3,3,3.0,0.0,3,3,0,0,0,0,80,40,66.54356108,33.27178054,28,60,37.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,43.33333333,28.0,60.0,80,0,0,0,0,0,0,4,112,2,120,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62256,2,2,78,214,39,39,39.0,0.0,107,107,107.0,0.0,4690.310974,64.25083526,20752.0,35899.35811,62205,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,64,32.12541763,32.12541763,39,107,66.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,82.75,39.0,107.0,40,0,0,0,0,0,0,2,78,2,214,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31265,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,4733.727811,127.9385895,10421.66667,17977.28523,31180,4,4,4.0,0.0,4,4,81,81.0,0.0,81,81,0,0,0,0,40,40,63.96929474,63.96929474,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,40,0,0,0,0,0,0,2,58,2,90,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,94243,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1018.643294,21.2217353,94243.0,0.0,94243,94243,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.61086765,10.61086765,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169511,4,2,148,262,37,37,37.0,0.0,131,131,131.0,0.0,2418.722089,35.39593301,33902.2,60248.88976,139070,3,30438,10146.0,17567.32532,30431,3,3,3.0,0.0,3,3,0,0,0,0,80,40,23.59728867,11.79864434,37,131,63.85714286,45.86730343,2103.809524,0,0,0,0,0,0,0,0,0,74.5,37.0,131.0,80,0,0,0,0,0,0,4,148,2,262,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158920,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,742.5119557,12.5849484,158920.0,0.0,158920,158920,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.292474201,6.292474201,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,64021181,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.999007469,0.062479322,21300000.0,36900000.0,64000000,23279,64000000,64000000.0,0.0,64000000,64000000,64000000,64000000.0,0.0,64000000,64000000,0,0,0,0,64,64,0.031239661,0.031239661,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,23486.0,0.0,23486,23486,64000000.0,0.0,64000000,64000000,BENIGN
443,138292,7,9,718,730,442,0,102.5714286,170.7550459,583,0,81.11111111,191.4114968,10470.59844,115.6972204,9219.466667,14808.49918,33330,3,103071,17178.5,17812.43565,33664,348,104962,13120.25,17105.91864,34268,3,0,0,0,0,232,296,50.61753391,65.07968646,0,583,85.17647059,172.766546,29848.27941,0,0,0,1,0,0,0,0,1,90.5,102.5714286,81.11111111,232,0,0,0,0,0,0,7,718,9,730,29200,5098,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,52089212,2,2,106,176,54,52,53.0,1.414213562,108,68,88.0,28.28427125,5.413788943,0.076791333,17400000.0,30000000.0,52000000,30778,52100000,52100000.0,0.0,52100000,52100000,52000000,52000000.0,0.0,52000000,52000000,0,0,0,0,52,40,0.038395666,0.038395666,52,108,67.2,23.68966019,561.2,0,0,0,0,0,0,0,0,1,84.0,53.0,88.0,52,0,0,0,0,0,0,2,106,2,176,-1,-1,1,20,48135.0,0.0,48135,48135,52000000.0,0.0,52000000,52000000,BENIGN
53,47990,1,1,58,145,58,58,58.0,0.0,145,145,145.0,0.0,4230.047927,41.67534903,47990.0,0.0,47990,47990,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.83767452,20.83767452,58,145,87.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,130.5,58.0,145.0,32,0,0,0,0,0,0,1,58,1,145,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,458,1,1,63,123,63,63,63.0,0.0,123,123,123.0,0.0,406113.5371,4366.812227,458.0,0.0,458,458,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2183.406114,2183.406114,63,123,83.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,124.5,63.0,123.0,20,0,0,0,0,0,0,1,63,1,123,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59985,1,1,43,124,43,43,43.0,0.0,124,124,124.0,0.0,2784.029341,33.34166875,59985.0,0.0,59985,59985,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.67083438,16.67083438,43,124,70.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,105.0,43.0,124.0,32,0,0,0,0,0,0,1,43,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5167555,8,4,379,3168,198,0,47.375,73.901358,1460,0,792.0,772.7888888,686.3981128,2.32218138,469777.7273,1479613.718,4929835,3,5167555,738222.1429,1848968.36,4929835,3,94342,31447.33333,31417.54122,63043,211,0,0,0,0,172,92,1.54812092,0.77406046,0,1460,272.8461538,531.4338852,282421.9744,0,0,0,1,0,0,0,0,0,295.5833333,47.375,792.0,172,0,0,0,0,0,0,8,379,4,3168,8192,119,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30793,1,1,56,120,56,56,56.0,0.0,120,120,120.0,0.0,5715.584711,64.94982626,30793.0,0.0,30793,30793,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.47491313,32.47491313,56,120,77.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,116.0,56.0,120.0,20,0,0,0,0,0,0,1,56,1,120,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,194,2,2,74,270,37,37,37.0,0.0,135,135,135.0,0.0,1773195.876,20618.5567,64.66666667,110.2739014,192,1,192,192.0,0.0,192,192,1,1.0,0.0,1,1,0,0,0,0,80,80,10309.27835,10309.27835,37,135,76.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,95.25,37.0,135.0,80,0,0,0,0,0,0,2,74,2,270,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5760,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,347.2222222,5760.0,0.0,5760,5760,5760,5760.0,0.0,5760,5760,0,0.0,0.0,0,0,0,0,0,0,64,0,347.2222222,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,326,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,247,2,2,168,424,84,84,84.0,0.0,212,212,212.0,0.0,2396761.134,16194.33198,82.33333333,53.51946686,144,48,55,55.0,0.0,55,55,48,48.0,0.0,48,48,0,0,0,0,40,40,8097.165992,8097.165992,84,212,135.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,169.0,84.0,212.0,40,0,0,0,0,0,0,2,168,2,424,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,209,2,2,70,198,35,35,35.0,0.0,99,99,99.0,0.0,1282296.651,19138.75598,69.66666667,82.09953309,161,2,2,2.0,0.0,2,2,46,46.0,0.0,46,46,0,0,0,0,40,40,9569.37799,9569.37799,35,99,60.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,75.75,35.0,99.0,40,0,0,0,0,0,0,2,70,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,915,1,1,48,108,48,48,48.0,0.0,108,108,108.0,0.0,170491.8033,2185.79235,915.0,0.0,915,915,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1092.896175,1092.896175,48,108,68.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,102.0,48.0,108.0,32,0,0,0,0,0,0,1,48,1,108,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62065,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,7218.238943,64.44856199,20688.33333,35787.35218,62012,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,32.224281,32.224281,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,64,0,0,0,0,0,0,2,68,2,380,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30508,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3802.281369,65.55657532,30508.0,0.0,30508,30508,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.77828766,32.77828766,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66247,1,1,41,183,41,41,41.0,0.0,183,183,183.0,0.0,3381.28519,30.19004634,66247.0,0.0,66247,66247,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.09502317,15.09502317,41,183,88.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,132.5,41.0,183.0,32,0,0,0,0,0,0,1,41,1,183,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,174,2,2,66,258,33,33,33.0,0.0,129,129,129.0,0.0,1862068.966,22988.50575,58.0,94.3980932,167,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,88,88,11494.25287,11494.25287,33,129,71.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,89.25,33.0,129.0,88,0,0,0,0,0,0,2,66,2,258,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,204847,14,12,1224,4872,609,0,87.42857143,163.3983873,1430,0,406.0,544.888479,29758.79559,126.9239969,8193.88,12557.18621,36397,-1,204847,15757.46154,18288.433,52612,48,166366,15124.18182,22023.94019,58893,1,0,0,0,0,292,252,68.34369066,58.58030628,0,1430,225.7777778,407.7012795,166220.3333,0,0,0,1,0,0,0,0,0,234.4615385,87.42857143,406.0,292,0,0,0,0,0,0,14,1224,12,4872,8192,361,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3560760,11,11,851,3950,267,0,77.36363636,98.15831368,1448,0,359.0909091,569.9183195,1348.307665,6.178456285,169560.0,278492.0605,999419,8,3113403,311340.3,381028.9564,999419,214,2466438,246643.8,261512.8517,716301,49,0,0,0,0,368,360,3.089228142,3.089228142,0,1448,208.7391304,417.0517972,173932.2016,0,0,0,1,0,0,0,0,1,218.2272727,77.36363636,359.0909091,368,0,0,0,0,0,0,11,851,11,3950,29200,254,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50305,1,1,43,113,43,43,43.0,0.0,113,113,113.0,0.0,3101.083391,39.75747938,50305.0,0.0,50305,50305,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.87873969,19.87873969,43,113,66.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,99.5,43.0,113.0,32,0,0,0,0,0,0,1,43,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64101016,533,778,7412,1435294,279,0,13.90619137,32.32667227,4380,0,1844.8509,778.5978295,22506.75715,20.45209393,48932.07328,1631335.907,58900000,0,64100000,120490.6316,2559755.984,58900000,0,64000000,82403.28958,2119089.382,58900000,1,0,0,0,0,10672,15572,8.315000811,12.13709312,0,4380,1099.623476,1081.414233,1169456.743,0,0,0,1,0,0,0,0,1,1100.462243,13.90619137,1844.8509,10672,0,0,0,0,0,0,533,7412,778,1435294,8192,1214,532,20,5119845.0,0.0,5119845,5119845,58900000.0,0.0,58900000,58900000,BENIGN
53,30459,1,1,49,81,49,49,49.0,0.0,81,81,81.0,0.0,4268.032437,65.66203749,30459.0,0.0,30459,30459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.83101875,32.83101875,49,81,59.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,89.5,49.0,81.0,20,0,0,0,0,0,0,1,49,1,81,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1420909,4,4,150,256,42,33,37.5,5.196152423,70,58,64.0,6.92820323,285.7325839,5.630198697,202987.0,536662.0616,1420022,3,1420790,473596.6667,820286.5608,1420782,4,1420149,473383.0,819917.3453,1420142,3,0,0,0,0,80,80,2.815099348,2.815099348,33,70,48.77777778,15.4497393,238.6944444,0,0,0,0,0,0,0,0,1,54.875,37.5,64.0,80,0,0,0,0,0,0,4,150,4,256,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,94204,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1019.065008,21.230521,94204.0,0.0,94204,94204,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.6152605,10.6152605,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,1029654,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48160062,5.827200205,205930.8,281134.8571,514961,545,1029000,514500.0,1585.333403,515621,513379,1029109,514554.5,1499.773483,515615,513494,0,0,0,0,92,60,2.913600103,2.913600103,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,173386,2,2,58,130,29,29,29.0,0.0,65,65,65.0,0.0,1084.285929,23.06991337,57795.33333,100100.9897,173382,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,40,11.53495669,11.53495669,29,65,43.4,19.71801207,388.8,0,0,0,0,0,0,0,0,1,54.25,29.0,65.0,80,0,0,0,0,0,0,2,58,2,130,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23394,1,1,43,105,43,43,43.0,0.0,105,105,105.0,0.0,6326.408481,85.4920065,23394.0,0.0,23394,23394,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.74600325,42.74600325,43,105,63.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,95.5,43.0,105.0,20,0,0,0,0,0,0,1,43,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,153427,2,2,70,178,35,35,35.0,0.0,89,89,89.0,0.0,1616.403892,26.07103052,51142.33333,88574.19155,153419,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,13.03551526,13.03551526,35,89,56.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,70.75,35.0,89.0,64,0,0,0,0,0,0,2,70,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,284184,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,13667.20153,42.22616333,25834.90909,36093.92293,85178,55,284184,47364.0,38782.04747,88685,423,88977,22244.25,42300.79939,85662,55,0,0,0,0,152,112,24.63192861,17.59423472,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,81339578,35,33,5014,38248,1112,0,143.2571429,317.3088441,2994,0,1159.030303,1137.116185,531.8689999,0.836001387,1214023.552,3109985.0,10000000,4,81300000,2392340.529,4098853.925,10100000,4,81200000,2538702.625,4204637.813,10100000,49,0,0,0,0,712,756,0.430294831,0.405706555,0,2994,626.9855072,960.4271797,922420.3674,0,0,0,1,0,0,0,0,0,636.2058824,143.2571429,1159.030303,712,0,0,0,0,0,0,35,5014,33,38248,8192,156,34,20,991990.7143,1726081.017,4630723,100891,9988578.714,25919.04111,10000000,9950606,BENIGN
80,209830,4,4,887,911,875,0,221.75,435.5091847,897,2,227.75,446.1706512,8568.841443,38.12610208,29975.71429,30335.61499,87076,71,186196,62065.33333,33445.24393,87076,24076,185825,61941.66667,56318.82742,111488,690,0,0,0,0,92,84,19.06305104,19.06305104,0,897,199.7777778,389.0985665,151397.6944,0,0,0,1,0,0,0,0,1,224.75,221.75,227.75,92,0,0,0,0,0,0,4,887,4,911,8192,8190,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64084696,17,14,956,5962,421,0,56.23529412,131.7414748,1448,0,425.8571429,604.1061874,107.9508905,0.483734837,2136156.533,4017343.042,10100000,1,64100000,4005293.5,4946404.84,10200000,2,63900000,4915105.231,5087860.849,10300000,1,0,0,0,0,552,456,0.265273943,0.218460894,0,1448,216.1875,444.286484,197390.4798,0,0,0,1,0,0,0,0,0,223.1612903,56.23529412,425.8571429,552,0,0,0,0,0,0,17,956,14,5962,29200,118,3,32,674305.6667,1191542.22,3106531,187642,10000000.0,152327.5541,10100000,9701744,BENIGN
52291,222,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13513.51351,111.0,152.7350647,219,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,9009.009009,4504.504505,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,14600,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23500,1,1,52,115,52,52,52.0,0.0,115,115,115.0,0.0,7106.382979,85.10638298,23500.0,0.0,23500,23500,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.55319149,42.55319149,52,115,73.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,109.5,52.0,115.0,20,0,0,0,0,0,0,1,52,1,115,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,110666503,24,24,6416,8276,529,6,267.3333333,266.9544281,684,6,344.8333333,346.1211985,132.7592325,0.433735581,2354606.447,4280385.303,10100000,44,111000000,4811587.087,5094111.143,10100000,36861,111000000,4809973.217,5130876.092,10100000,2011,1,0,0,0,480,480,0.216867791,0.216867791,6,684,310.6326531,306.7041662,94067.44558,0,1,0,0,1,0,0,0,1,317.1041667,267.3333333,344.8333333,480,0,0,0,0,0,0,24,6416,24,8276,64980,28314,23,20,41864.27273,6516.775462,58905,36861,10000000.0,20208.72565,10100000,10000000,BENIGN
50870,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117652440,15,13,918,5739,258,0,61.2,80.38852086,2860,0,441.4615385,818.2374977,56.58191194,0.237989114,4357497.778,15600000.0,58700000,1,118000000,8403745.714,21300000.0,58800000,18,118000000,9796627.167,22800000.0,58800000,1,0,0,0,0,312,272,0.127494168,0.110494946,0,2860,229.5517241,572.7822814,328079.5419,0,0,0,1,0,0,0,0,0,237.75,61.2,441.4615385,312,0,0,0,0,0,0,15,918,13,5739,8192,360,14,20,150538.5,86139.04098,211448,89629,58600000.0,161938.0595,58700000,58500000,BENIGN
53,61302,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,2707.905125,32.62536296,61302.0,0.0,61302,61302,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.31268148,16.31268148,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,110.5,55.0,111.0,20,0,0,0,0,0,0,1,55,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,33980,1,1,37,119,37,37,37.0,0.0,119,119,119.0,0.0,4590.935845,58.85815185,33980.0,0.0,33980,33980,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29.42907593,29.42907593,37,119,64.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,96.5,37.0,119.0,20,0,0,0,0,0,0,1,37,1,119,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,67201,1,1,43,75,43,43,43.0,0.0,75,75,75.0,0.0,1755.926251,29.76146188,67201.0,0.0,67201,67201,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14.88073094,14.88073094,43,75,53.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,80.5,43.0,75.0,32,0,0,0,0,0,0,1,43,1,75,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50794,39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,30,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1213114.754,21857.9235,61.0,103.058236,180,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,10928.96175,10928.96175,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,251,2,2,138,394,69,69,69.0,0.0,197,197,197.0,0.0,2119521.912,15936.25498,83.66666667,60.91250556,154,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,7968.12749,7968.12749,69,197,120.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,150.25,69.0,197.0,64,0,0,0,0,0,0,2,138,2,394,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,3332520,6,6,216,582,36,36,36.0,0.0,97,97,97.0,0.0,239.4584279,3.600878614,302956.3636,523798.458,1374248,1,1049453,209890.6,452381.6097,1018787,3,908819,181763.8,406399.3183,908753,1,0,0,0,0,120,120,1.800439307,1.800439307,36,97,64.15384615,31.65134582,1001.807692,0,0,0,0,0,0,0,0,1,69.5,36.0,97.0,120,0,0,0,0,0,0,6,216,6,582,-1,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,221,2,2,60,120,30,30,30.0,0.0,60,60,60.0,0.0,814479.638,18099.54751,73.66666667,85.70492012,169,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,9049.773756,9049.773756,30,60,42.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,52.5,30.0,60.0,40,0,0,0,0,0,0,2,60,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,67887,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1414.114632,29.46072149,67887.0,0.0,67887,67887,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.73036075,14.73036075,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,235,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,978723.4043,17021.2766,78.33333333,94.95964055,185,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,8510.638298,8510.638298,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,64,0,0,0,0,0,0,2,76,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4767,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
