 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
36561,74,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40540.54054,37.0,15.55634919,48,26,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,13513.51351,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61977,99048361,7,9,11613,62,5840,0,1659.0,2429.621575,20,0,6.888888889,5.30199124,117.8717132,0.161537251,6603224.067,23400000.0,91000000,1,99000000,16500000.0,39500000.0,97200000,3,97200000,12200000.0,31900000.0,91000000,1,0,0,0,0,152,192,0.070672548,0.090864704,0,5840,687.1176471,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,9552.0,0.0,9552,9552,48600000.0,60000000.0,91000000,6160330,BENIGN
53,48671,4,2,164,184,41,41,41.0,0.0,92,92,92.0,0.0,7150.048283,123.2766945,9734.2,14104.10726,30870,3,30877,10292.33333,17820.78209,30870,3,3,3.0,0.0,3,3,0,0,0,0,104,40,82.18446303,41.09223151,41,92,55.57142857,24.88545186,619.2857143,0,0,0,0,0,0,0,0,0,64.83333333,41.0,92.0,104,0,0,0,0,0,0,4,164,2,184,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
26086,7304425,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.749939249,0.958323208,1217404.167,2973283.221,7286588,4,0,0.0,0.0,0,0,7298819,1459763.8,3257296.418,7286588,4,0,0,0,0,20,120,0.136903315,0.821419893,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,17837.0,0.0,17837,17837,7286588.0,0.0,7286588,7286588,BENIGN
139,11512,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,173.7317582,11512.0,0.0,11512,11512,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,86.86587908,86.86587908,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,65535,269,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,1133,9,6,3172,3180,1586,0,352.4444444,699.3602632,1590,0,530.0,821.0724694,5606354.81,13239.188,80.92857143,216.7563199,828,1,1133,141.625,327.6539714,947,1,1039,207.8,352.0457357,828,3,0,0,0,0,304,208,7943.512798,5295.675199,0,1590,397.0,710.1759406,504349.8667,0,0,0,1,0,0,0,0,0,423.4666667,352.4444444,530.0,304,0,0,0,0,0,0,9,3172,6,3180,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,137,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1722627.737,29197.08029,45.66666667,73.90083446,131,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14598.54015,14598.54015,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,64,0,0,0,0,0,0,2,102,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42323,8573504,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,163.177156,0.699830548,1714700.8,3824623.541,8556392,3,0,0.0,0.0,0,0,8565773,2141443.25,4276634.134,8556392,3,1,0,0,0,20,112,0.116638425,0.583192123,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,17112.0,0.0,17112,17112,8556392.0,0.0,8556392,8556392,BENIGN
22216,2151156,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,16.73518796,2.789197994,430231.2,958542.2966,2144922,196,0,0.0,0.0,0,0,2147719,536929.75,1071995.293,2144922,196,0,0,0,0,20,100,0.464866332,2.324331662,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,182,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1472527.473,21978.02198,60.66666667,63.31139971,129,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,10989.01099,10989.01099,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2138910,3,4,685,340,685,0,228.3333333,395.4849344,340,0,85.0,170.0,479.2160493,3.272694971,356485.0,655818.8506,1676561,3,1913901,956950.5,1017682.929,1676561,237340,1901602,633867.3333,1088140.578,1890327,3,0,0,0,0,104,136,1.402583559,1.870111412,0,685,128.125,254.5295029,64785.26786,0,0,0,1,0,0,0,0,1,146.4285714,228.3333333,85.0,104,0,0,0,0,0,0,3,685,4,340,29200,124,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,369764,3,4,487,430,481,0,162.3333333,275.9897341,416,2,107.5,205.6753105,2479.960191,18.93099382,61627.33333,70590.37092,161696,3,265391,132695.5,41012.90042,161696,103695,266126,88708.66667,153325.0001,265753,3,0,0,0,0,80,84,8.113283067,10.81771076,0,481,114.625,206.8187181,42773.98214,0,0,0,1,0,0,0,0,1,131.0,162.3333333,107.5,80,0,0,0,0,0,0,3,487,4,430,29200,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55391,199,3,1,253,6,216,6,84.33333333,114.7097787,6,6,6.0,0.0,1301507.538,20100.50251,66.33333333,73.2416093,147,4,199,99.5,135.0573952,195,4,0,0.0,0.0,0,0,1,0,0,0,60,20,15075.37688,5025.125628,6,216,95.0,110.9279045,12305.0,0,1,0,0,1,0,0,0,0,118.75,84.33333333,6.0,60,0,0,0,0,0,0,3,253,1,6,11,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
16127,2804917,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,12.83460438,2.139100729,560983.4,1234874.339,2769908,4,0,0.0,0.0,0,0,2797928,699482.0,1380340.693,2769908,4,0,0,0,0,20,100,0.356516788,1.782583941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64858,1802105,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,23.30607817,3.884346362,300350.8333,724856.8025,1779926,3,0,0.0,0.0,0,0,1788958,357791.6,795000.5772,1779926,3,0,0,0,0,20,120,0.554906623,3.329439739,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,95756,1,1,59,317,59,59,59.0,0.0,317,317,317.0,0.0,3926.646894,20.88641965,95756.0,0.0,95756,95756,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.44320982,10.44320982,59,317,145.0,148.9563695,22188.0,0,0,0,0,0,0,0,0,1,217.5,59.0,317.0,32,0,0,0,0,0,0,1,59,1,317,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,431726,3,4,574,940,574,0,191.3333333,331.3990545,940,0,235.0,470.0,3506.853884,16.21398758,71954.33333,110704.3555,214930,4,215452,107726.0,151780.4706,215051,401,216796,72265.33333,123904.0957,215335,4,0,0,0,0,108,136,6.948851818,9.265135757,0,940,189.25,363.8193233,132364.5,0,0,0,1,0,0,0,0,1,216.2857143,191.3333333,235.0,108,0,0,0,0,0,0,3,574,4,940,65535,4954,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60664,1,1,61,107,61,61,61.0,0.0,107,107,107.0,0.0,2769.352499,32.96848213,60664.0,0.0,60664,60664,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.48424107,16.48424107,61,107,76.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,114.5,61.0,107.0,20,0,0,0,0,0,0,1,61,1,107,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54327,85311,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,16398.82313,70.33090692,17062.2,22200.08848,54041,3,0,0.0,0.0,0,0,75033,18758.25,25257.63253,54041,3,1,0,0,0,20,112,11.72181782,58.6090891,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56422,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1353,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55419,3492388,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,10.308133,1.718022167,698477.6,1557135.969,3483964,3,0,0.0,0.0,0,0,3491001,872750.25,1740811.168,3483964,3,0,0,0,0,20,100,0.286337028,1.431685139,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60633,11285363,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.189972711,0.531662118,2257072.6,5027761.053,11300000,3,0,0.0,0.0,0,0,11300000,2816693.75,5622870.21,11300000,3,0,0,0,0,20,100,0.088610353,0.443051765,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,34370.0,0.0,34370,34370,11300000.0,0.0,11300000,11300000,BENIGN
443,115790132,23,21,841,10790,380,0,36.56521739,87.78839543,2920,0,513.8095238,818.5477151,100.4489744,0.37999784,2692793.767,4409548.324,10100000,1,116000000,5263187.818,4995462.769,10100000,4,111000000,5528536.0,5106494.514,10100000,94,0,0,0,0,472,564,0.198635234,0.181362605,0,2920,258.4666667,605.6267828,366783.8,0,0,0,1,0,0,0,0,0,264.3409091,36.56521739,513.8095238,472,0,0,0,0,0,0,23,841,21,10790,8192,980,22,20,43557.0,67950.53748,259312,22982,9605620.333,1388891.039,10100000,5195651,BENIGN
58219,274,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,43795.62044,7299.270073,274.0,0.0,274,274,274,274.0,0.0,274,274,0,0.0,0.0,0,0,0,0,0,0,40,0,7299.270073,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,139,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,201,2,2,104,220,52,52,52.0,0.0,110,110,110.0,0.0,1611940.299,19900.49751,67.0,32.04684072,104,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,80,80,9950.248756,9950.248756,52,110,75.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,94.0,52.0,110.0,80,0,0,0,0,0,0,2,104,2,220,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116410029,106,161,1612,270940,368,0,15.20754717,54.71514407,4380,0,1682.857143,887.6409455,2341.310301,2.293616815,437631.688,2017227.875,9996410,2,116000000,1108666.943,3106171.297,10000000,81,111000000,692846.7,2539202.316,10000000,4,0,0,0,0,2132,3364,0.910574466,1.383042349,0,4380,1016.985075,1069.102827,1142980.854,0,0,0,1,0,0,0,0,1,1020.794007,15.20754717,1682.857143,2132,0,0,0,0,0,0,106,1612,161,270940,8192,64,105,20,85603.0,233641.2971,790058,15041,9992167.091,5614.5124,9996410,9981751,BENIGN
56025,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
34592,7051907,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.105002094,0.850833682,1410381.4,3132585.407,7014067,3,0,0.0,0.0,0,0,7018852,1754713.0,3506236.364,7014067,3,0,0,0,0,20,100,0.141805614,0.709028069,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,37840.0,0.0,37840,37840,7014067.0,0.0,7014067,7014067,BENIGN
56132,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,202,2,2,70,358,35,35,35.0,0.0,179,179,179.0,0.0,2118811.881,19801.9802,67.33333333,75.87050371,151,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9900.990099,9900.990099,35,179,92.6,78.87204828,6220.8,0,0,0,0,0,0,0,0,1,115.75,35.0,179.0,40,0,0,0,0,0,0,2,70,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63729,2835310,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,12.69702431,2.116170719,567062.0,1253202.828,2808794,3,0,0.0,0.0,0,0,2832936,708234.0,1400414.063,2808794,3,0,0,0,0,20,100,0.35269512,1.763475599,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1075,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,217674.4186,3720.930233,358.3333333,576.0384825,1023,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,1860.465116,1860.465116,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,40,0,0,0,0,0,0,2,82,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30340,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,4152.933421,65.91957811,30340.0,0.0,30340,30340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.95978906,32.95978906,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,20,0,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5913168,9,7,380,6282,193,0,42.22222222,69.12086837,1638,0,897.4285714,764.5039475,1126.638039,2.705825371,394211.2,1228857.126,4815956,3,5913168,739146.0,1652780.697,4815956,3,891878,148646.3333,239508.0778,553533,206,0,0,0,0,192,152,1.522026771,1.1837986,0,1638,391.8823529,641.6769906,411749.3603,0,0,0,1,0,0,0,0,0,416.375,42.22222222,897.4285714,192,0,0,0,0,0,0,9,380,7,6282,8192,780,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,49,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61224.4898,24.5,33.23401872,48,1,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,20408.16327,40816.32653,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,229,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,132549,2,2,56,178,28,28,28.0,0.0,89,89,89.0,0.0,1765.384877,30.17751926,44183.0,76522.00468,132543,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,15.08875963,15.08875963,28,89,52.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,65.5,28.0,89.0,64,0,0,0,0,0,0,2,56,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56330,73848987,6,9,11613,62,10135,0,1935.5,4058.890772,20,0,6.888888889,5.30199124,158.092893,0.203117207,5274927.643,16700000.0,62500000,1,73800000,14800000.0,32300000.0,72500000,6,72500000,9066087.125,21900000.0,62500000,1,0,0,0,0,132,192,0.081246883,0.121870324,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,26683.0,0.0,26683,26683,36300000.0,37100000.0,62500000,10000000,BENIGN
443,116464642,41,43,2022,49709,375,0,49.31707317,111.5910926,2920,0,1156.023256,935.3649018,444.1777273,0.721248944,1403188.458,3429728.91,10000000,12,116000000,2911616.05,4510878.422,10000000,48,111000000,2646921.714,4447635.805,10000000,186,0,0,0,0,832,1004,0.352038175,0.369210769,0,2920,608.6,868.2577684,753871.5524,0,0,0,1,0,0,0,0,1,615.8452381,49.31707317,1156.023256,832,0,0,0,0,0,0,41,2022,43,49709,8192,135,40,20,99662.58333,268380.8187,951886,21973,9605720.25,1364905.922,10000000,5271582,BENIGN
53,4205674,4,4,156,386,39,39,39.0,0.0,101,92,96.5,5.196152423,128.8735171,1.902192134,600810.5714,1540915.877,4094765,2,4157090,1385696.667,2400092.7,4157085,2,4143354,1381118.0,2392160.485,4143347,3,0,0,0,0,128,128,0.951096067,0.951096067,39,101,64.55555556,30.47175377,928.5277778,0,0,0,0,0,0,0,0,1,72.625,39.0,96.5,128,0,0,0,0,0,0,4,156,4,386,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9790,51,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,960784.3137,78431.37255,17.0,26.0,47,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,20,58823.52941,19607.84314,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1129,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23452,1,1,53,150,53,53,53.0,0.0,150,150,150.0,0.0,8655.978168,85.28057309,23452.0,0.0,23452,23452,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.64028654,42.64028654,53,150,85.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,128.0,53.0,150.0,20,0,0,0,0,0,0,1,53,1,150,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63554382,9,4,187,184,46,0,20.77777778,21.01057935,46,46,46.0,0.0,5.837520377,0.204549232,5296198.5,16800000.0,58500000,3,63600000,7944297.75,20500000.0,58500000,3,59100000,19700000.0,33700000.0,58600000,246976,1,0,0,0,204,80,0.141611006,0.062938225,0,46,29.78571429,20.7111214,428.9505495,0,1,0,0,1,0,0,0,0,32.07692308,20.77777778,46.0,204,0,0,0,0,0,0,9,187,4,184,253,380,6,20,290346.0,0.0,290346,290346,58500000.0,0.0,58500000,58500000,BENIGN
49713,1431140,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13.0,9.899494937,8128.484984,5.589949271,204448.5714,540507.3589,1430204,3,1431140,286228.0,639502.0658,1430204,3,47,47.0,0.0,47,47,0,0,0,0,144,40,4.192461953,1.397487318,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48277,2,2,82,226,41,41,41.0,0.0,113,113,113.0,0.0,6379.849618,82.85518984,16092.33333,27869.27486,48273,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,41.42759492,41.42759492,41,113,69.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,87.25,41.0,113.0,64,0,0,0,0,0,0,2,82,2,226,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56172,73692325,6,9,11613,62,7215,0,1935.5,3122.940009,20,0,6.888888889,5.30199124,158.4289816,0.203549013,5263737.5,18200000.0,68400000,4,73700000,14700000.0,32300000.0,72400000,5,72400000,9050869.125,24000000.0,68400000,4,0,0,0,0,132,192,0.081419605,0.122129408,0,7215,730.0625,2044.725914,4180904.062,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,4021565.0,0.0,4021565,4021565,68400000.0,0.0,68400000,68400000,BENIGN
53,23901,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11798.66951,167.3570144,7967.0,13793.18662,23894,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,83.67850718,83.67850718,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21408,8957816,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.688642857,0.781440476,1492969.333,3641811.684,8926772,3,0,0.0,0.0,0,0,8946771,1789354.2,3989944.925,8926772,3,0,0,0,0,20,120,0.111634354,0.669806122,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,31044.0,0.0,31044,31044,8926772.0,0.0,8926772,8926772,BENIGN
443,116512457,19,17,1442,769,517,0,75.89473684,162.1048682,305,0,45.23529412,103.966659,18.97651167,0.308979837,3328927.343,4678832.306,10000000,94,116000000,6471142.222,4757835.328,10000000,647,116000000,7280018.875,4439275.214,10000000,291,0,0,0,0,392,484,0.163072692,0.145907145,0,517,59.75675676,135.2007572,18279.24474,0,0,0,1,0,0,0,0,0,61.41666667,75.89473684,45.23529412,392,0,0,0,0,0,0,19,1442,17,769,8192,1013,18,20,60288.08333,68179.18498,241503,31880,9646425.25,1186365.723,10000000,5881077,BENIGN
55841,720648,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,49.95504046,8.325840077,144129.6,301011.0944,682257,1,0,0.0,0.0,0,0,708015,177003.75,337054.1603,682257,1,0,0,0,0,20,100,1.387640013,6.938200064,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59034,95907724,7,10,11607,68,5840,0,1658.142857,2127.59774,20,0,6.8,5.006662228,121.7315928,0.177253711,5994232.75,22600000.0,90700000,3,95900000,16000000.0,39100000.0,95900000,17,95900000,10700000.0,30100000.0,90700000,3,0,0,0,0,152,212,0.072986822,0.104266889,0,5840,648.9444444,1511.261665,2283911.82,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,37874.0,0.0,37874,37874,47900000.0,60600000.0,90700000,5099073,BENIGN
52012,5508746,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,6.535062608,1.089177101,1101749.2,2446885.96,5478841,3,0,0.0,0.0,0,0,5485851,1371462.75,2738253.435,5478841,3,0,0,0,0,20,100,0.181529517,0.907647584,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29905.0,0.0,29905,29905,5478841.0,0.0,5478841,5478841,BENIGN
443,61276459,16,12,928,3396,598,0,58.0,155.1927833,1627,0,283.0,591.1043593,70.56543525,0.456945464,2269498.481,4242718.739,10200000,37,61300000,4085097.267,5107389.098,10200000,57,61200000,5562951.545,5245693.775,10200000,232,0,0,0,0,520,392,0.261111694,0.19583377,0,1627,149.1034483,404.213906,163388.8818,0,0,0,1,0,0,0,0,0,154.4285714,58.0,283.0,520,0,0,0,0,0,0,16,928,12,3396,29200,114,3,32,155400.5,175603.7012,513850,83608,10100000.0,144513.4561,10200000,9784824,BENIGN
55684,4960973,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.256640986,1.209440164,992194.6,2196773.425,4921867,3,0,0.0,0.0,0,0,4940878,1235219.5,2457778.935,4921867,3,0,0,0,0,20,100,0.201573361,1.007866804,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,316,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6329.113924,316.0,0.0,316,316,316,316.0,0.0,316,316,0,0.0,0.0,0,0,0,0,0,0,64,0,6329.113924,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,30016,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
